RACEDATE,PLACE,RACE,AGE1,AGE2,AGE3,AGE4,AGE5,AGE6,WEIGHT1,WEIGHT2,WEIGHT3,WEIGHT4,WEIGHT5,WEIGHT6,ST_AVG1,ST_AVG2,ST_AVG3,ST_AVG4,ST_AVG5,ST_AVG6,CLASS1,CLASS2,CLASS3,CLASS4,CLASS5,CLASS6,L1,L2,L3,L4,L5,L6,F1,F2,F3,F4,F5,F6,WIN1RATE1,WIN1RATE2,WIN1RATE3,WIN1RATE4,WIN1RATE5,WIN1RATE6,WIN2RATE1,WIN2RATE2,WIN2RATE3,WIN2RATE4,WIN2RATE5,WIN2RATE6,LOCALWIN1RATE1,LOCALWIN1RATE2,LOCALWIN1RATE3,LOCALWIN1RATE4,LOCALWIN1RATE5,LOCALWIN1RATE6,LOCALWIN2RATE1,LOCALWIN2RATE2,LOCALWIN2RATE3,LOCALWIN2RATE4,LOCALWIN2RATE5,LOCALWIN2RATE6,MOTORWIN2RATE1,MOTORWIN2RATE2,MOTORWIN2RATE3,MOTORWIN2RATE4,MOTORWIN2RATE5,MOTORWIN2RATE6,MOTORWIN3RATE1,MOTORWIN3RATE2,MOTORWIN3RATE3,MOTORWIN3RATE4,MOTORWIN3RATE5,MOTORWIN3RATE6,BOATWIN2RATE1,BOATWIN2RATE2,BOATWIN2RATE3,BOATWIN2RATE4,BOATWIN2RATE5,BOATWIN2RATE6,BOATWIN3RATE1,BOATWIN3RATE2,BOATWIN3RATE3,BOATWIN3RATE4,BOATWIN3RATE5,BOATWIN3RATE6,TAN,TANK,RENTAN2,RENTAN2K,RENTAN3,RENTAN3K
2025-04-13,芦屋,6,42,41,48,35,47,62,53.3,52.3,52.1,53.8,52.9,55.2,0.16,0.16,0.15,0.15,0.14,0.15,1,1,3,1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,4.03,5.19,6.39,4.22,5.98,5.01,23.68,35.71,43.97,20.31,41,29.89,4.33,4.44,8,3.54,6.03,4,23.81,11.11,78.13,16.67,39.39,11.11,40.39,39.62,36.54,26.42,28.64,40.5,54.9,54.62,50.38,40.09,41.71,57.44,36.82,33.75,36.63,37.25,32.05,36.22,51.88,49.58,52.67,52.16,51.71,53.54,4,3200,4>3,5290,4>3>5,20940
2025-04-13,芦屋,7,58,41,40,44,51,52,53.5,52,52.6,52.8,52,51.5,0.16,0.17,0.13,0.18,0.17,0.16,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.19,5.41,4.81,4.87,4.13,4.4,20.24,31.48,28.75,26,16.67,21.21,4.75,5.14,0,4.71,0,4.72,31.25,42.86,0,17.65,0,27.78,28.71,36.02,29.58,39.53,28.57,35.1,50.24,52.97,46.48,54.15,50,55.92,32.59,34.6,31.28,32.05,33.33,29.96,50.45,50.21,50.22,48.72,52.92,44.05,2,280,2>4,1170,2>4>1,2090
2025-04-13,芦屋,8,51,29,46,34,23,23,47.6,50.2,46.5,49.5,50.8,47.1,0.17,0.19,0.2,0.21,0.2,0.33,1,1,4,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,4.68,4.88,5.05,4.35,1.92,1.11,27.78,27.91,32.35,16.67,2.27,0,5.22,4.11,5,3.22,1.75,1.11,33.33,18.52,11.11,0,6.25,0,37.8,29.68,28.5,35.57,40.42,31.15,54.72,44.29,41.55,49.8,55.42,50,31.11,31.58,43.68,38.55,33.19,37.64,48.44,50,62.84,58.02,48.74,52.47,1,270,1>2,660,1>2>3,920
2025-04-13,芦屋,9,40,21,56,39,49,28,53.6,52.9,53,56,51.5,52,0.17,0.2,0.16,0.15,0.15,0.15,4,1,4,4,1,1,0,0,0,0,0,0,1,1,0,0,1,0,6.13,3.8,4.45,5.67,5.21,5.73,39.76,13.33,23.08,35.4,32.39,38.53,6.25,4.9,5.8,4.66,2.5,5.14,44.74,20,39.44,17.24,16.67,31.03,30.37,37.7,42.59,26.56,33.07,36.73,45.33,56.97,59.7,45.31,55.25,58.37,39.76,35.98,40.98,31.36,30.4,30,51.18,54.39,59.02,48.31,49.78,45.24,1,130,1>2,760,1>2>4,2360
2025-04-13,芦屋,10,22,41,28,48,36,53,50.5,52,53,52.1,53.7,52.4,0.23,0.13,0.15,0.15,0.12,0.15,1,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4.82,5.82,5.55,6.39,6.47,4.81,22.81,42.06,36,43.97,46.79,29.49,0,4.85,5.29,8,6.73,3.56,0,23.08,28.57,78.13,46.15,0,35.11,37.92,39.16,36.54,36.23,29.6,49.62,53.75,53.23,50.38,55.09,43.05,34.06,37.84,30.43,36.63,34.35,31.67,50.22,48.65,42.61,52.67,50.43,52.49,1,350,1>4,900,1>4>6,20750
2025-04-13,芦屋,11,33,46,38,41,52,44,52.5,54.4,52,52,55.2,50.5,0.13,0.15,0.14,0.17,0.14,0.17,3,4,3,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,6.81,6.39,6.45,5.41,6.57,7.09,52.53,43.69,47.5,31.48,46.32,58.97,6.44,7.2,5.26,5.14,5.41,6.16,38.46,50,29.63,42.86,38.46,46.94,30.45,30.99,39.59,36.02,35.9,33.97,45.27,47.93,57.55,52.97,48.72,53.44,34.82,28.18,29.65,34.6,39.2,41.22,48.58,44.09,49.12,50.21,52.4,57.14,1,160,1>4,1470,1>4>2,3250
2025-04-13,芦屋,12,43,37,36,35,50,46,52.9,52.9,50.5,56.6,51,52.2,0.15,0.11,0.14,0.15,0.13,0.19,4,3,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,1,5.96,7.83,6.55,5.22,7.27,5.55,38.85,57.84,49.12,36.96,57.28,37.93,6.05,7.15,6.05,5.04,6.7,7.11,41.73,55.77,46.15,30.43,40.74,44.44,38.43,31.98,30.41,33.86,34.83,41.02,57.65,51.78,52.58,55.12,54.68,53.13,43.32,32.02,33.48,30.6,34.63,41.91,55.87,49.56,52.79,45.26,56.28,56.02,1,210,1>5,610,1>5>3,2640
2025-04-13,蒲郡,1,36,36,33,54,47,23,52,52,52.9,53.3,55.3,50,0.17,0.17,0.18,0.19,0.16,0.19,1,1,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,4.52,3.7,3.84,5.08,5.51,1.65,25.25,15.91,17.65,35.45,35.71,2.15,5.78,4.8,2.67,4.92,5.16,1.38,33.33,27.5,11.11,28,32.43,0,33.53,32.97,47.44,34.47,42.86,44.59,52.1,53.51,61.54,48.06,62.73,62.42,25.85,38.69,40.88,26.35,33.15,27.06,46.26,53.57,61.64,45.51,48.31,44.71,1,200,1>5,660,1>5>4,2500
2025-04-13,蒲郡,2,57,30,42,57,45,44,52,46.5,57.5,52.5,56.8,53.8,0.18,0.17,0.16,0.18,0.15,0.12,1,4,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,5.14,6.09,5.63,4.89,5.49,6.06,25.58,45.12,38.94,28.89,36.73,44.26,4.8,4.68,5.83,4,4.65,6.29,30,20,37.5,11.11,34.78,54.17,31.11,45.03,32.4,21.62,34.59,41.92,45.56,58.94,48.6,37.84,50.27,59.28,26.86,33.52,32.95,31.82,31.25,34.43,46.86,51.1,47.4,49.43,49.31,49.18,4,600,4>6,9290,4>6>5,41570
2025-04-13,蒲郡,3,34,42,41,41,55,47,52.7,55.3,50.5,52,52.6,52.3,0.15,0.15,0.16,0.13,0.2,0.13,1,1,1,3,1,4,0,0,0,0,0,0,0,1,0,1,0,0,6.44,5.24,4.9,6.81,5.23,6.74,48,30.67,25,53.93,28.3,56.32,7.13,5.65,3.88,7.57,3.35,8.27,62.5,41.18,12.5,60,11.76,63.64,38.04,26.23,46.39,33.67,31.79,32.32,52.72,44.26,65.06,54.08,52.82,49.49,30.17,32.32,40.11,41.85,34.97,32.65,47.49,52.02,56.59,57.61,53.55,50,4,330,4>1,780,4>1>6,2330
2025-04-13,蒲郡,4,27,45,42,61,41,33,52.4,53.1,52.2,48.9,52,52.9,0.16,0.16,0.16,0.17,0.16,0.17,1,3,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,6.01,6.54,6.63,5.2,5.87,5,42.72,51.85,48.25,28.09,45.8,29.63,5.9,7.96,6.15,4.72,5.23,3.87,50,75,41.46,20.69,27.27,6.67,29.17,42.33,26.58,28.13,38.17,35.79,47.92,58.9,41.77,45.63,59.14,49.47,31.47,41.28,37.8,32.74,27.44,38.34,50.25,58.72,54.27,48.21,44.51,54.4,1,170,1>4,6670,1>4>2,11990
2025-04-13,蒲郡,5,52,41,23,40,39,39,56.3,53.6,52.2,57.2,52,46,0.15,0.2,0.13,0.17,0.14,0.15,1,1,3,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0,5.4,4.01,6.08,6.18,4.56,6.56,35.06,22.89,36.84,37.61,22.22,45.9,5.24,4.72,6.65,6.71,4.5,6.14,28,24,58.82,38.1,25,42.86,37.5,35.57,44.3,39.44,31.55,32.39,58.13,50.52,65.82,55.56,52.41,48.86,35.98,40.88,35.85,34.18,32.5,27.89,51.83,53.04,52.83,51.27,46.25,42.18,3,170,3>4,560,3>4>6,1840
2025-04-13,蒲郡,6,35,58,23,51,57,44,52,52,48.5,53,52.5,52,0.17,0.18,0.18,0.12,0.18,0.14,4,1,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5.6,4.08,4.13,6.26,4.89,6.27,41.88,18.06,25.81,46.15,28.89,48.24,5.83,2.44,3.35,5.21,4,5.95,41.67,0,10,26.32,11.11,40.91,38.6,37.43,37.78,28.14,21.62,37.21,56.73,51.96,53.33,45.51,37.84,55.23,28.32,39.43,30.72,46.39,31.82,31.87,40.46,58.86,52.94,61.86,49.43,50.55,1,130,1>2,850,1>2>3,3280
2025-04-13,蒲郡,7,47,58,35,47,42,35,55.3,52.1,46,52.3,57.5,53.2,0.16,0.21,0.17,0.13,0.16,0.18,4,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.51,3.64,6.32,6.74,5.63,5.45,35.71,12.86,47.78,56.32,38.94,37.21,5.16,2.33,5.93,8.27,5.83,4.63,32.43,0,33.33,63.64,37.5,18.75,42.86,30.27,31.06,32.32,32.4,20.83,62.73,47.57,49.69,49.49,48.6,37.5,33.15,30.99,39.31,32.65,32.95,29.94,48.31,46.2,58.96,50,47.4,44.07,1,110,1>4,300,1>4>3,750
2025-04-13,蒲郡,8,30,36,54,38,34,42,52.1,45.5,53.3,54.8,52.7,52.2,0.15,0.16,0.19,0.16,0.15,0.16,4,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,6.03,7.69,5.08,3.94,6.44,6.63,43.44,65.81,35.45,13.83,48,48.25,0,7.22,4.92,4.97,7.13,6.15,0,38.89,28,28.57,62.5,41.46,27.27,22.82,34.47,41.67,38.04,26.58,44.06,41.61,48.06,58.97,52.72,41.77,32.93,29.38,26.35,27.86,30.17,37.8,46.95,45.2,45.51,38.57,47.49,54.27,1,170,1>4,2380,1>4>5,13300
2025-04-12,丸亀,1,49,52,47,54,63,56,54.5,54.1,55.8,55.2,58.2,52,0.15,0.2,0.19,0.13,0.17,0.15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.32,4.58,5.08,3.46,3.59,4.65,11.86,23.86,32.97,14,14.71,26.67,1.83,4.63,5.17,3.14,3.85,4.27,0,25,25,9.09,23.08,18.18,40,34.68,19.66,26.72,33.08,35.82,52.31,54.84,34.19,49.62,52.31,48.51,28,34.24,29.52,35.16,27.37,35.16,43.43,49.46,50,56.04,45.25,48.35,4,430,4>2,2070,4>2>1,7930
2025-04-12,丸亀,2,55,40,30,58,48,20,52,55.9,53.2,50,51.5,54.8,0.17,0.15,0.16,0.18,0.15,0.18,1,4,1,1,4,2,0,0,0,0,0,0,1,0,0,0,1,1,4.45,5.96,4.57,5.15,5.68,1.73,24.49,38.75,26.04,32.32,37.89,0,5.11,5.56,5.53,5.71,5.6,1.64,27.78,40.38,23.53,28.57,50,0,39.02,28.06,31.25,26.52,45.97,38.76,53.66,43.17,56.25,49.24,63.71,51.94,38.92,35.83,35.87,39.89,39.78,30.23,59.46,51.34,51.63,54.64,54.84,49.42,2,230,2>1,1800,2>1>5,4870
2025-04-12,丸亀,3,47,30,39,36,47,46,54.4,51.5,52,52,54.5,51.5,0.16,0.14,0.11,0.17,0.16,0.17,1,1,3,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,5.02,4.47,6.74,5.34,4.38,4.59,28.81,17.98,43.53,33.67,21.43,22.45,4.44,0,7.04,5.75,4.88,0,29.63,0,41.67,50,25,0,44.62,28.68,34.13,31.78,31.78,41.13,63.08,45.59,52.38,44.19,47.29,55.65,31.46,31.43,33.7,31.21,32.75,40.76,49.44,49.14,52.49,51.45,47.95,53.26,1,220,1>3,400,1>3>2,1180
2025-04-12,丸亀,4,39,37,41,36,34,39,52.2,52.9,50.5,52.6,53,52,0.16,0.14,0.18,0.18,0.16,0.16,4,3,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,5.14,6.55,5.01,5.09,5.72,4.75,30.77,50,26.83,32.38,41.38,25.97,5,7.64,4.72,5.59,8.43,5.11,29.41,63.64,30.77,29.41,85.71,26.32,32.26,31.01,35.56,31.54,32.31,27.73,51.61,45.74,52.59,48.46,48.46,39.5,27.84,31.21,32.58,36.22,26.32,30,44.32,46.82,50,51.89,41.52,51.76,1,120,1>2,220,1>2>3,640
2025-04-12,丸亀,5,41,56,43,41,34,34,54,52,53.7,53.4,53.1,55.6,0.16,0.18,0.19,0.15,0.13,0.14,4,1,2,1,3,4,0,0,0,0,0,0,0,0,1,0,1,1,5.41,4.38,3.9,4.96,6.65,5.79,34.31,17.07,20.83,24.69,47.47,43.43,4.54,3.74,0,6.33,6.94,0,24.32,21.05,0,33.33,50,0,37.14,43.61,34.88,40.14,39.06,35.2,57.86,60.15,53.49,59.86,57.03,52.8,37.5,40.98,36.26,40.33,30.59,30.81,54.89,61.75,52.75,58.01,43.53,48.26,2,510,2>1,2300,2>1>4,7250
2025-04-12,丸亀,6,58,53,48,30,52,30,51.5,53.2,52.6,52,54.1,53.2,0.19,0.16,0.12,0.16,0.2,0.16,4,1,3,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6.08,4.25,8.13,6.31,4.58,4.57,41.74,21.25,73.58,47.27,23.86,26.04,6.42,4.25,6.87,6.65,4.63,5.53,45.45,6.25,52.17,47.93,25,23.53,33.86,26.77,24.62,49.58,34.68,31.25,56.69,44.09,43.08,61.34,54.84,56.25,26.86,29.05,34.24,34.25,34.24,35.98,42.86,41.9,48.91,51.93,49.46,52.38,3,190,3>1,440,3>1>4,690
2025-04-12,丸亀,7,55,47,40,34,29,45,52,54.5,55.9,52.9,52.3,52.2,0.16,0.16,0.15,0.14,0.14,0.16,3,1,4,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,5.69,4.38,5.96,4.91,4.81,6.36,40.17,21.43,38.75,26.79,28.42,42.86,7.39,4.88,5.56,2.81,6.41,6.69,61.11,25,40.38,0,47.06,51.02,31.54,31.78,28.06,29.84,41.73,38.13,46.92,47.29,43.17,45.97,51.18,56.12,34.41,32.75,35.83,33.7,30.81,31.98,48.92,47.95,51.34,48.37,48.26,51.74,1,100,1>5,1390,1>5>6,2830
2025-04-12,丸亀,8,58,38,39,38,49,36,52,52,52,52,54.5,52,0.15,0.15,0.17,0.13,0.15,0.15,4,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,5.68,5.9,4.01,4.93,3.32,5.16,32.74,44.76,21.05,30.7,11.86,26.74,6.62,6.2,0,5.7,1.83,6.25,38.46,41.3,0,50,0,45.83,27.78,34.75,26.92,44.09,40,30.71,44.44,53.19,40,59.06,52.31,50.39,41.34,37.36,31.18,30.18,28,28.14,64.25,55.49,44.12,47.34,43.43,49.1,1,150,1>4,470,1>4>3,2220
2025-04-12,丸亀,9,34,48,36,39,39,47,55.6,51.5,52.6,52,52.2,54.4,0.14,0.15,0.18,0.11,0.16,0.16,4,4,1,3,4,1,0,0,0,0,0,0,1,1,0,1,0,0,5.79,5.68,5.09,6.74,5.14,5.02,43.43,37.89,32.38,43.53,30.77,28.81,0,5.6,5.59,7.04,5,4.44,0,50,29.41,41.67,29.41,29.63,35.2,45.97,31.54,34.13,32.26,44.62,52.8,63.71,48.46,52.38,51.61,63.08,30.81,39.78,36.22,33.7,27.84,31.46,48.26,54.84,51.89,52.49,44.32,49.44,1,120,1>2,270,1>2>6,3690
2025-04-12,丸亀,10,46,48,41,58,30,41,51.5,52.6,53.4,51.5,51.5,54,0.17,0.12,0.15,0.19,0.14,0.16,4,3,1,4,1,4,0,0,0,0,0,0,0,1,0,0,0,0,4.59,8.13,4.96,6.08,4.47,5.41,22.45,73.58,24.69,41.74,17.98,34.31,0,6.87,6.33,6.42,0,4.54,0,52.17,33.33,45.45,0,24.32,41.13,24.62,40.14,33.86,28.68,37.14,55.65,43.08,59.86,56.69,45.59,57.86,40.76,34.24,40.33,26.86,31.43,37.5,53.26,48.91,58.01,42.86,49.14,54.89,2,190,2>1,370,2>1>6,3730
2025-04-12,丸亀,11,45,34,30,55,37,58,52.2,53.1,52,52,52.9,52,0.16,0.13,0.16,0.16,0.14,0.15,3,3,4,3,3,4,0,0,0,0,0,0,1,1,0,0,0,0,6.36,6.65,6.31,5.69,6.55,5.68,42.86,47.47,47.27,40.17,50,32.74,6.69,6.94,6.65,7.39,7.64,6.62,51.02,50,47.93,61.11,63.64,38.46,38.13,39.06,49.58,31.54,31.01,27.78,56.12,57.03,61.34,46.92,45.74,44.44,31.98,30.59,34.25,34.41,31.21,41.34,51.74,43.53,51.93,48.92,46.82,64.25,1,110,1>2,220,1>2>4,870
2025-04-12,丸亀,12,38,58,39,55,36,43,52,50,52,52,52,55.8,0.15,0.18,0.16,0.17,0.17,0.13,4,1,1,1,1,3,0,0,0,0,0,0,0,0,1,1,0,2,5.9,5.15,4.75,4.45,5.34,6.27,44.76,32.32,25.97,24.49,33.67,48.24,6.2,5.71,5.11,5.11,5.75,0,41.3,28.57,26.32,27.78,50,0,34.75,26.52,27.73,39.02,31.78,24.37,53.19,49.24,39.5,53.66,44.19,36.97,37.36,39.89,30,38.92,31.21,27.65,55.49,54.64,51.76,59.46,51.45,42.94,6,1700,6>5,2510,6>5>1,7470
2025-04-12,住之江,1,42,37,37,38,29,35,52.1,52.1,55.7,52.1,52,52,0.11,0.13,0.14,0.13,0.13,0.12,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,1,6.8,7.01,6.48,6.95,6.17,7.57,46.73,47.57,47.79,45.11,40,57.84,7.05,6.2,6.43,6.94,6.35,4,51.28,28.57,52.27,45.7,42.48,25,40,70,36.36,30.77,55.56,16.67,40,90,63.64,61.54,77.78,16.67,30.77,36.36,66.67,66.67,60,58.82,46.15,63.64,77.78,83.33,80,64.71,1,140,1>4,490,1>4>5,1350
2025-04-12,住之江,2,36,34,55,37,37,38,52,52.2,51.5,51.5,52,52.7,0.14,0.15,0.13,0.13,0.11,0.13,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,0,1,6.59,6.25,6.88,7.23,7.88,6.58,46.58,48.41,43.1,49.46,55.28,45.22,5.52,5.68,7.22,6.65,7.89,7.48,32,42.11,52.54,34.78,57.75,60.87,38.89,88.89,40,66.67,21.05,42.11,50,100,60,77.78,42.11,68.42,33.33,42.86,30,33.33,54.55,0,66.67,78.57,50,33.33,81.82,0,1,120,1>4,300,1>4>2,1240
2025-04-12,住之江,3,29,39,26,51,40,41,52,52,52.2,52,54,52,0.15,0.14,0.15,0.15,0.13,0.16,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,1,0,0,6.92,6.35,6.48,7.17,7.24,7.2,49.02,44.63,44.17,51.38,52.53,47.41,6.72,6.88,5.88,7.38,6.17,6.84,50,51.65,41.67,52.38,33.33,52.63,33.33,11.11,50,40,66.67,77.78,33.33,16.67,57.14,70,66.67,77.78,22.22,40,40,5.56,77.78,0,44.44,40,60,27.78,77.78,11.11,1,130,1>3,380,1>3>2,1240
2025-04-12,住之江,4,29,47,39,43,38,35,52.5,52.6,52.1,53.5,52,51.5,0.14,0.16,0.12,0.14,0.15,0.11,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,7.03,6.6,6.82,7.08,8.07,7.61,58.33,49.59,41.41,49.23,66.67,63.7,7.19,5.5,6.24,6.88,7.77,6.42,53.33,35,35.29,58.82,50,32.56,30,22.22,33.33,60,50,54.55,40,55.56,44.44,70,60,72.73,0,33.33,33.33,11.11,33.33,22.22,37.5,60,83.33,33.33,33.33,33.33,1,130,1>5,530,1>5>3,1530
2025-04-12,住之江,5,35,30,38,52,52,33,52,53.7,52.2,51.5,52.5,52,0.13,0.11,0.15,0.13,0.15,0.14,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,1,0,0,7.49,5.74,6.64,6.99,6.29,6.15,50.77,38.32,51.38,43.36,46.53,34.34,6.84,6.09,6.37,7.34,6.49,6.41,46.76,45.45,47.37,56.1,45.07,33.33,50,50,30,40,60,40,60,70,50,60,60,50,0,22.22,45,54.55,70,40,50,44.44,65,72.73,90,50,1,110,1>3,280,1>3>2,1410
2025-04-12,住之江,6,33,42,52,41,35,32,52,52.6,52.4,52.9,52.2,52,0.12,0.12,0.14,0.14,0.16,0.14,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,6.48,7.64,6.71,7.18,6.79,6.14,39.13,61.11,46.61,57.82,50.43,37.93,6.07,7.26,7.13,4.13,6.69,0,35.71,52.63,56.67,25,44.23,0,66.67,50,70,70,36.36,36.84,83.33,80,70,90,54.55,57.89,60,11.11,11.76,0,36.36,88.89,70,33.33,29.41,0,54.55,100,1,160,1>3,390,1>3>2,1160
2025-04-12,住之江,7,38,37,23,38,33,26,52.1,52,52.2,51,51.5,52.2,0.13,0.11,0.13,0.14,0.14,0.15,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,6.95,7.88,7.29,6.5,6.24,6.48,45.11,55.28,46.02,41.58,38.14,44.17,6.94,7.89,7.93,7.41,0,5.88,45.7,57.75,42.86,65.52,0,41.67,30.77,21.05,25,60,25,50,61.54,42.11,60,60,43.75,57.14,66.67,54.55,50,0,40,40,83.33,81.82,70,0,50,60,1,140,1>5,2570,1>5>2,7280
2025-04-12,住之江,8,45,46,29,55,46,51,52.1,53.8,52,51.5,52.4,52,0.17,0.15,0.13,0.13,0.14,0.15,3,3,3,3,3,3,0,0,0,0,0,0,1,1,1,0,0,1,7.86,6.82,6.17,6.88,6.22,7.17,65.31,40.59,40,43.1,40.52,51.38,6.2,7.47,6.35,7.22,6.42,7.38,30,38.24,42.48,52.54,39.62,52.38,16.67,54.55,55.56,40,40,40,41.67,81.82,77.78,60,50,70,40,20,60,30,70,5.56,90,20,80,50,90,27.78,4,1220,4>1,5110,4>1>3,21030
2025-04-12,住之江,9,40,37,52,42,29,38,54,51.5,51.5,52.1,52.5,51.5,0.13,0.13,0.13,0.11,0.14,0.13,3,3,3,3,3,3,0,0,0,0,0,0,0,1,1,0,0,0,7.24,7.23,6.99,6.8,7.03,7.14,52.53,49.46,43.36,46.73,58.33,57.29,6.17,6.65,7.34,7.05,7.19,6.88,33.33,34.78,56.1,51.28,53.33,29.17,66.67,66.67,40,40,30,77.78,66.67,77.78,60,40,40,77.78,77.78,33.33,54.55,30.77,0,58.33,77.78,33.33,72.73,46.15,37.5,66.67,6,2330,6>2,11600,6>2>1,32370
2025-04-12,住之江,10,42,33,36,29,45,37,52.6,52,52,52,52,55.7,0.12,0.14,0.14,0.15,0.14,0.14,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,7.64,6.15,6.59,6.92,6.91,6.48,61.11,34.34,46.58,49.02,46.09,47.79,7.26,6.41,5.52,6.72,6.81,6.43,52.63,33.33,32,50,50.46,52.27,50,40,38.89,33.33,38.89,36.36,80,50,50,33.33,61.11,63.64,11.11,40,33.33,22.22,66.67,66.67,33.33,50,66.67,44.44,66.67,77.78,2,1200,2>5,15690,2>5>1,35450
2025-04-12,住之江,11,23,38,35,49,25,35,52.2,52,52,52.3,52,52.2,0.13,0.15,0.13,0.12,0.15,0.16,3,3,3,3,3,3,0,0,0,0,0,0,1,0,1,0,0,0,7.29,8.07,7.49,7.12,6.85,6.79,46.02,66.67,50.77,47.67,50,50.43,7.93,7.77,6.84,6.81,6.2,6.69,42.86,50,46.76,31.25,53.33,44.23,25,50,50,21.05,22.22,36.36,60,60,60,42.11,33.33,54.55,50,33.33,0,36.36,33.33,36.36,70,33.33,50,54.55,33.33,54.55,1,100,1>3,480,1>3>2,890
2025-04-12,住之江,12,42,47,40,31,38,36,52.2,52.4,52,51.5,52,52,0.15,0.11,0.12,0.13,0.13,0.13,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,6.17,8.06,7.52,6.65,7.4,7.25,50.7,57.14,50.55,43.56,51.35,43.93,7.01,7.63,8.63,7.27,6.48,7.13,51.49,25,68.75,56.67,33.33,37.5,17.65,27.78,66.67,38.89,38.46,30,29.41,55.56,66.67,72.22,38.46,50,60,33.33,5.88,0,22.22,22.22,60,44.44,17.65,7.14,55.56,55.56,1,130,1>3,320,1>3>4,1010
2025-04-12,唐津,1,46,58,36,27,43,57,55.7,53.8,52.5,47.3,52,52.3,0.15,0.18,0.13,0.21,0.17,0.16,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5.34,4.17,5.01,3.18,3.81,6.28,32.77,21.59,34.12,13.64,13.33,45.38,5.93,4.43,4.8,0,3.76,5.64,46.43,25.49,30,0,9.52,39.29,36.07,47.89,46.27,45.32,32.67,39.24,55.74,64.79,66.42,56.83,50.67,57.59,21.05,46.67,76.47,46.15,50,62.5,47.37,73.33,76.47,65.38,66.67,87.5,1,120,1>2,230,1>2>6,790
2025-04-12,唐津,2,39,42,42,49,52,37,52,56.1,52.5,44.5,50.5,54.2,0.15,0.14,0.15,0.18,0.15,0.16,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,6.2,5.43,4.66,4.85,4,4.48,43.86,34.26,21.21,34.43,14.43,24.39,6,3.65,5,5.34,4.7,0,50,17.65,25.81,34.48,20,0,31.37,31.08,30.83,22.73,30.99,36.55,47.06,45.27,45.11,37.01,52.82,53.79,55.56,0,31.25,47.06,21.05,20,66.67,6.25,43.75,76.47,47.37,40,6,890,6>5,20110,6>5>2,113910
2025-04-12,唐津,3,47,37,43,42,36,19,56.8,45.5,52.3,56.1,51.5,48,0.13,0.14,0.14,0.18,0.13,0.24,4,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6.48,6.07,6.08,4.84,6.07,2.81,44.12,42.48,42.31,26.44,45.1,5.56,7.93,5.96,5.49,0,4.9,2.47,53.33,44.44,31.43,0,33.04,0,36.96,28.39,36.81,40.29,40.69,29.25,54.35,44.52,52.78,53.24,59.31,47.62,25,25,31.58,47.62,20,8.33,37.5,43.75,42.11,57.14,45,8.33,1,120,1>3,210,1>3>5,560
2025-04-12,唐津,4,47,53,29,36,54,55,59.5,52,52.8,53.2,55.5,55.1,0.2,0.15,0.15,0.17,0.15,0.18,1,3,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.19,7.4,5.52,6.37,5.11,4.88,23.48,63.41,34.51,44.26,30.1,32.35,3.8,6.22,5.43,7.8,0,4,22.86,55.56,34.48,40,0,22.22,31.25,28.57,38.31,37.86,23.85,21.77,48.44,47.14,51.3,52.86,43.85,41.5,26.32,10.53,43.48,35.29,25,56.25,63.16,42.11,60.87,58.82,43.75,62.5,3,570,3>1,3520,3>1>4,8260
